name,year,wine ID,rating,price,winery,ratings_count,country,flavor_1,flavor_1_count,flavor_2,flavor_2_count,flavor_3,flavor_3_count,flavor_4,flavor_4_count,flavor_5,flavor_5_count
Les Pruliers Nuits-Saint-Georges 1er Cru 2017,2017,82982,4.1,93.21215085534676,Domaine Henri Gouges,59,fr,"('earth',)","(96,)","('red_fruit',)","(75,)","('oak',)","(58,)","('black_fruit',)","(54,)","('spices',)","(31,)"
Vieille Vigne du Levant Champagne Grand Cru 2012,2012,4130310,4.6,125.285148999122,Larmandier-Bernier,59,fr,"('non_oak',)","(138,)","('oak',)","(130,)","('earth',)","(118,)","('microbio',)","(116,)","('tree_fruit',)","(97,)"
Brut Nature Champagne Grand Cru 2008,2008,4195053,4.1,83.18933893541701,Champagne Lombard,58,fr,"('citrus_fruit',)","(13,)","('earth',)","(9,)","('non_oak',)","(8,)","('oak',)","(8,)","('tree_fruit',)","(7,)"
Chassagne-Montrachet Pierres 2018,2018,3384230,4.1,97.21125281139874,Olivier Leflaive,58,fr,"('oak',)","(26,)","('citrus_fruit',)","(20,)","('non_oak',)","(15,)","('tree_fruit',)","(14,)","('microbio',)","(14,)"
Margaux 1985,1985,778823,4.2,65.09816341994379,Château Siran,58,fr,"('oak',)","(489,)","('black_fruit',)","(405,)","('earth',)","(384,)","('non_oak',)","(297,)","('spices',)","(248,)"
Saint-Émilion Grand Cru (Grand Cru Classé) 1995,1995,89399,3.8,79.1802141674451,Château Yon-Figeac,58,fr,"('oak',)","(148,)","('earth',)","(115,)","('black_fruit',)","(111,)","('non_oak',)","(105,)","('spices',)","(76,)"
Gevrey-Chambertin 'Les Jeunes Rois' 2013,2013,779866,4.2,78.17793297545212,René Bouvier,58,fr,"('red_fruit',)","(37,)","('earth',)","(31,)","('oak',)","(21,)","('spices',)","(15,)","('black_fruit',)","(11,)"
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2018,2018,1197479,4.2,129.2942737670939,Domaine de Chevalier,57,fr,"('citrus_fruit',)","(247,)","('earth',)","(245,)","('oak',)","(228,)","('tree_fruit',)","(202,)","('microbio',)","(154,)"
Gevrey-Chambertin 1er Cru 'Lavaux St Jacques' 2016,2016,779310,4.2,71.061736512302,Domaine Tortochot,57,fr,"('red_fruit',)","(47,)","('oak',)","(42,)","('earth',)","(41,)","('non_oak',)","(32,)","('spices',)","(28,)"
Pomerol 2015,2015,1112303,4.0,82.48774210102192,Château Vray Croix de Gay,57,fr,"('oak',)","(107,)","('earth',)","(95,)","('black_fruit',)","(75,)","('non_oak',)","(50,)","('red_fruit',)","(39,)"
